lrs,losses
15.848748207092285,0.5265583466676864
16.680810928344727,0.5281058448612679
17.556556701660156,0.5297102929760591
18.478281021118164,0.5313998780449388
19.448394775390625,0.5331058588845129
20.469440460205078,0.5351727702381364
21.544090270996094,0.5373376075989116
22.675159454345703,0.5396086504650155
23.865610122680664,0.5420120354421937
25.118560791015625,0.5445482140066217
26.437292098999023,0.5472819923252812
27.82525634765625,0.5499933639181354
29.286088943481445,0.5593617155588929
30.82361602783203,0.566740598889813
32.441864013671875,0.5740616280350284
34.14506912231445,0.5837142401319464
35.93769454956055,0.5926647663244271
37.824432373046875,0.6022037464725426
39.81022262573242,0.6116775348442461
41.9002685546875,0.6212236532930944
44.10004425048828,0.6312021270940507
46.415306091308594,0.6420569902829434
48.85211944580078,0.6532309451240409
51.416866302490234,0.6653822063919621
54.11626434326172,0.6782622050345011
56.95738220214844,0.6919632424166867
59.94765853881836,0.7065929463558904
63.09492492675781,0.722293801795391
66.40742492675781,0.7403103184955616
69.89382934570312,0.7598664127003595
73.56327056884766,0.7806868101720459
77.42536163330078,0.8034335002805939
81.4902114868164,0.8265138656723129
85.76847076416016,0.8515156523192529
90.2713394165039,0.8782284749374467
95.01060485839844,0.9064666183970909
